,username,likes,replies,retweets,text,timestamp
584,Bernie Sanders,1931,74,495,"It’s time the government had the backs of family farmers instead of doing favors for corporate agriculture monopolies. When we are in the White House we will revitalize rural America by fighting for working people and farmers, not big agri-business.https://www.iowapublicradio.org/post/2019s-many-challenges-keep-farm-incomes-down-cant-squelch-perennial-farmer-optimism#stream/0 …",2019-11-19 17:55:00
585,Bernie Sanders,21935,346,3825,"We are the fastest campaign in history to reach 4 million donations.

We are the only campaign with more donations and donors than Trump.

Our campaign is historic because we have millions of people ready to take on the corporate elite and transform this country.",2019-11-19 17:07:30
586,Bernie Sanders,2217,57,405,"The City Council of Montpelier, Vermont, has voted to pay a living wage on city projects like bridges and roads. Congratulations to Vermont workers who fought for this change. Every worker in America deserves decent wages and decent benefits.https://www.mychamplainvalley.com/news/local-news/montpelier-protects-construction-workers-hired-for-municipal-projects/ …",2019-11-19 16:52:48
587,Bernie Sanders,28632,805,5193,"The federal minimum wage at the beginning of the decade vs. the federal minimum wage at the end of the decade.

We need a living minimum wage of at least $15 an hour.pic.twitter.com/2hzMOgmXXG",2019-11-19 00:21:49
588,Bernie Sanders,81655,2013,17311,"Amazon made $11,200,000,000 in profits last year.

Its federal income tax bill: ZERO.

It is simply not true that we cannot afford to invest in housing or health care or education.

We will make massive corporations finally pay their fair share.",2019-11-18 22:25:20
589,Bernie Sanders,1514,49,359,".@HungerMtnCoop workers deserve a fair contract with health care, job security and fair pay. I am proud to stand with @ueunion and the workers who are fighting for what they deserve.https://twitter.com/ueunion/status/1194680589770805248 …",2019-11-18 21:06:36
590,Bernie Sanders,58034,700,8845,Tax them.https://twitter.com/cmarinucci/status/1196454039585615872 …,2019-11-18 20:35:56
591,Bernie Sanders,1974,55,475,"I stand with Battery Wharf Hotel workers who are on strike for sexual harassment protections, job security and affordable health care. I call on @WestmontHotels to negotiate with @unitehere26 so these workers can finally have a fair contract.https://www.bostonglobe.com/business/2019/09/05/battery-wharf-hotel-workers-strike/m9WBm5LbkDlGR1XMLTOKCN/story.html …",2019-11-18 16:40:26
592,Bernie Sanders,13603,2077,2648,"Landlords cannot be allowed to raise rents to whatever they want, whenever they want. We need a tenants bill of rights that includes a national rent control standard.https://www.kqed.org/news/11786677/evictions-continue-to-surge-as-tenants-wait-for-california-rent-cap-law-to-take-effect …",2019-11-18 15:36:34
593,Bernie Sanders,2137,88,536,"Students: Join Bernie 2020 staff and surrogates on our HBCU tour this week as part of our HBCU Organizing Program. Go to http://map.berniesanders.com  to find and RSVP to an event near you, starting tomorrow at Tennessee State.pic.twitter.com/cAnCwcr3K9",2019-11-18 03:42:25
594,Bernie Sanders,7952,165,1615,The security officers who keep Downtown Detroit's billion-dollar buildings safe are struggling to support their families. I stand with them as they fight for a voice on the job and the benefits they need.https://twitter.com/SEIULocal1/status/1196757492916801542 …,2019-11-19 23:30:00
595,Bernie Sanders,3934,114,1038,"Teachers shouldn't have to fight for adequate resources for their students. But across the country the #RedforEd movement has shown that when teachers and communities are organized, they can win. To the students, parents and teachers of Indiana, we are with you.https://twitter.com/ISTAmembers/status/1196847717919678465 …",2019-11-19 22:31:14
596,Bernie Sanders,156191,2966,24852,"Your $8.99 Netflix subscription is more than the company paid in federal income taxes last year (nothing).

We are going to make massive corporations finally pay their fair share.",2019-11-19 22:02:00
597,Bernie Sanders,3087,61,799,"I stood with Immokalee farmworkers in 2008, fighting for better working conditions. I stand with them now. I say to @Wendys, join the @fairfoodprogram and protect workers from sexual violence and forced labor.https://twitter.com/ciw/status/1196452450812727296 …",2019-11-19 21:15:00
598,Bernie Sanders,22610,483,4329,"In 1965 the CEO-to-worker pay ratio was 20:1.

Last year, it was 287:1.

We are going to end this greed and the rigged system that leaves the working class behind.",2019-11-19 20:30:00
599,Bernie Sanders,3224,83,550,"When we organize, we win. When we fight for each other, we win. I am proud to stand with climate strikers in Iowa City and around the country.https://twitter.com/mikecarberry/status/1195709422640795649 …",2019-11-19 19:44:00
600,Bernie Sanders,9401,240,1937,"Over and over, the corporate establishment has tried to convince people that we have no chance.

Well, we just passed 4 million individual contributions—faster than any campaign in history.

That's a pretty powerful movement and we are ready to take on the billionaire class.",2019-11-19 19:03:00
601,Bernie Sanders,9569,486,1593,"Sean is absolutely right. Closing down Minor League teams, like the Vermont Lake Monsters, would be a disaster for baseball fans, workers, and communities across the country. We must protect these teams from corporate greed.https://twitter.com/whatwouldDOOdo/status/1196247702968909824 …",2019-11-19 18:30:10
602,Bernie Sanders,1931,74,495,"It’s time the government had the backs of family farmers instead of doing favors for corporate agriculture monopolies. When we are in the White House we will revitalize rural America by fighting for working people and farmers, not big agri-business.https://www.iowapublicradio.org/post/2019s-many-challenges-keep-farm-incomes-down-cant-squelch-perennial-farmer-optimism#stream/0 …",2019-11-19 17:55:00
603,Bernie Sanders,21935,346,3825,"We are the fastest campaign in history to reach 4 million donations.

We are the only campaign with more donations and donors than Trump.

Our campaign is historic because we have millions of people ready to take on the corporate elite and transform this country.",2019-11-19 17:07:30
604,Bernie Sanders,2217,57,405,"The City Council of Montpelier, Vermont, has voted to pay a living wage on city projects like bridges and roads. Congratulations to Vermont workers who fought for this change. Every worker in America deserves decent wages and decent benefits.https://www.mychamplainvalley.com/news/local-news/montpelier-protects-construction-workers-hired-for-municipal-projects/ …",2019-11-19 16:52:48
605,Bernie Sanders,28632,805,5193,"The federal minimum wage at the beginning of the decade vs. the federal minimum wage at the end of the decade.

We need a living minimum wage of at least $15 an hour.pic.twitter.com/2hzMOgmXXG",2019-11-19 00:21:49
606,Bernie Sanders,81655,2013,17311,"Amazon made $11,200,000,000 in profits last year.

Its federal income tax bill: ZERO.

It is simply not true that we cannot afford to invest in housing or health care or education.

We will make massive corporations finally pay their fair share.",2019-11-18 22:25:20
607,Bernie Sanders,1514,49,359,".@HungerMtnCoop workers deserve a fair contract with health care, job security and fair pay. I am proud to stand with @ueunion and the workers who are fighting for what they deserve.https://twitter.com/ueunion/status/1194680589770805248 …",2019-11-18 21:06:36
608,Bernie Sanders,58034,700,8845,Tax them.https://twitter.com/cmarinucci/status/1196454039585615872 …,2019-11-18 20:35:56
609,Bernie Sanders,1974,55,475,"I stand with Battery Wharf Hotel workers who are on strike for sexual harassment protections, job security and affordable health care. I call on @WestmontHotels to negotiate with @unitehere26 so these workers can finally have a fair contract.https://www.bostonglobe.com/business/2019/09/05/battery-wharf-hotel-workers-strike/m9WBm5LbkDlGR1XMLTOKCN/story.html …",2019-11-18 16:40:26
610,Bernie Sanders,13603,2077,2648,"Landlords cannot be allowed to raise rents to whatever they want, whenever they want. We need a tenants bill of rights that includes a national rent control standard.https://www.kqed.org/news/11786677/evictions-continue-to-surge-as-tenants-wait-for-california-rent-cap-law-to-take-effect …",2019-11-18 15:36:34
611,Bernie Sanders,2137,88,536,"Students: Join Bernie 2020 staff and surrogates on our HBCU tour this week as part of our HBCU Organizing Program. Go to http://map.berniesanders.com  to find and RSVP to an event near you, starting tomorrow at Tennessee State.pic.twitter.com/cAnCwcr3K9",2019-11-18 03:42:25
612,Bernie Sanders,4932,461,1188,"Millions live in fear because of Donald Trump’s racist immigration agenda. Together, we will confront this hatred and create an immigration system that treats asylum seekers, refugees and immigrants with dignity. Join live in Las Vegas:https://www.pscp.tv/w/cKHjgzMyNzU3OTl8MWVhS2JBbWdxZ2R4WOWNLFvhMipQWysqiA1B2lyfPiw-8nF890_qy7ZzMGoC …",2019-11-18 00:55:31
613,Bernie Sanders,13344,398,2257,"The primary goal of a criminal justice system should not be punishment, but whenever possible, rehabilitation.

When I am president, we will no longer spend $80 billion locking up more people than any other nation.

Our goal will be to reduce our incarcerated population by half.",2019-11-18 00:54:41
614,Bernie Sanders,18021,474,3961,"The criminalization of marijuana has been a disaster. We are going to legalize it, expunge past convictions and invest in communities of color that have been devastated by the War on Drugs.https://berniesanders.com/issues/legalizing-marijuana/ …",2019-11-17 23:23:22
615,Bernie Sanders,5323,149,1332,"In just the past week our campaign has been endorsed by @UTLAnow, @NationalNurses, @CAYoungDems, @RightsNH and @RightsVT along with dozens of elected officials.

This is what a multiracial, multigenerational, working-class movement looks like.

Together, we are going to win.",2019-11-17 22:21:46
616,Bernie Sanders,92041,3700,13476,"Dental care is a human right.
Mental health care is a human right.
Reproductive health care is a human right.

That is why they’re covered under Medicare for All.",2019-11-17 20:48:00
617,Bernie Sanders,8666,140,1517,"I'm honored to receive @CAYoungDems' endorsement.

Young people are far, far more powerful than the establishment allows them to think they are.

Our campaign is about recognizing that power and working with young people everywhere to achieve justice.https://twitter.com/willrk787/status/1195945586286944259 …",2019-11-17 19:41:54
